city,region,type_of_unite,in_compound,owner_type,area,rooms,bathrooms,floor_number,elevator,finish_status,year_of_building,views,has_reviews,payment_method,price_per_meter,price,area_category,floor_category,building_category
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,220,3,3,1,False,Semi-Finished,2026,Side Street,False,Cash or Installment,23509,5172000,X-Large,low,new
Alexandria,كمبوند صواري - السعودية المصرية,Apartment,True,Real Estate Marketer,198,3,2,2,False,Extra Super Luxury,2018,Lake,False,Installment,46520,9211000,X-Large,low,new
Greater Cairo,كمبوند اورو - AMG,Apartment,True,Real Estate Marketer,160,3,3,3,False,Semi-Finished,2028,Main Street,True,Cash or Installment,40925,6548000,Large,low,new
Greater Cairo,Ashgar City Compound - IGI,Apartment,True,Real Estate Marketer,131,3,3,1,False,Luxury,2025,Main Street,True,Cash,25191,3300000,Large,low,new
Greater Cairo,كمبوند كيان - بدر الدين للتطوير العقاري,Apartment,True,Real Estate Marketer,90,2,1,1,False,Extra Super Luxury,2025,Garden,True,Cash,55556,5000000,Medium,low,new
Greater Cairo,Calm Residence - DCM,Apartment,True,Real Estate Marketer,174,3,2,1,False,Semi-Finished,2028,Garden,True,Cash or Installment,52500,9135000,X-Large,low,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,69,1,1,1,False,Super Luxury,2027,Swimming Pool,False,Cash or Installment,38000,2622000,Small,low,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,95,2,1,4,False,Super Luxury,2026,Main Street,False,Cash or Installment,35000,3325000,Medium,mid,new
Greater Cairo,مدينتي - بي 8,Apartment,False,Real Estate Marketer,78,2,1,4,False,Extra Super Luxury,2024,Main Street,True,Cash or Installment,74359,5800000,Small,mid,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,170,3,2,0,False,Semi-Finished,2026,Side Street,False,Cash or Installment,24776,4212000,X-Large,ground,new
Greater Cairo,كمبوند بالم باركس - بالم هيلز,Apartment,True,Real Estate Marketer,93,2,1,0,False,Super Luxury,2027,Garden,True,Installment,96140,8941000,Medium,ground,new
Greater Cairo,مدينة نصر,Apartment,False,Real Estate Marketer,179,2,1,3,False,Extra Super Luxury,2025,Main Street,True,Cash,27933,5000000,X-Large,low,new
Greater Cairo,كمبوند بيلفا - الكرنك,Apartment,True,Real Estate Marketer,93,2,1,0,False,Semi-Finished,2027,Lake,True,Installment,56269,5233000,Medium,ground,new
Greater Cairo,المجاورة الأولى,Apartment,False,Real Estate Marketer,255,5,2,2,False,Extra Super Luxury,2025,Main Street,True,Cash,20000,5100000,X-Large,low,new
Greater Cairo,كمبوند بريفادو - مجموعة طلعت مصطفي,Apartment,True,Real Estate Marketer,65,1,1,2,False,Extra Super Luxury,2024,Main Street,True,Installment,70769,4600000,Small,low,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,90,2,1,4,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,32000,2880000,Medium,mid,new
Greater Cairo,كمبوند بريفادو - مجموعة طلعت مصطفي,Apartment,True,Real Estate Marketer,65,1,1,2,False,Extra Super Luxury,2024,Main Street,True,Cash or Installment,72308,4700000,Small,low,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,131,3,1,1,False,Super Luxury,2027,Swimming Pool,False,Cash or Installment,38000,4978000,Large,low,new
North Coast,وان علمين - عامر جروب,Apartment,False,Developer,54,1,1,1,False,Extra Super Luxury,2026,Sea,False,Cash or Installment,90556,4890000,Small,low,new
Greater Cairo,Elan - Sarai Compound,Studio,True,Real Estate Marketer,79,1,1,0,False,Semi-Finished,2025,Garden,True,Installment,39405,3113000,Small,ground,new
Greater Cairo,Al Andalus 1,Apartment,False,Real Estate Marketer,200,3,3,1,True,Semi-Finished,2025,Garden,False,Cash or Installment,34500,6900000,X-Large,low,new
Greater Cairo,كمبوند تريو جاردنز - ام سكويرد,Penthouse,True,Real Estate Marketer,247,3,4,0,False,Extra Super Luxury,2025,Lake,True,Cash or Installment,34413,8500000,X-Large,ground,new
Greater Cairo,مدينتي - بي 7,Apartment,False,Real Estate Marketer,96,2,2,3,True,Extra Super Luxury,2025,Garden,True,Cash,47917,4600000,Medium,low,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,205,3,3,2,False,Semi-Finished,2026,Main Street,False,Cash or Installment,24576,5038000,X-Large,low,new
North Coast,بورتو جولف مارينا - عامر جروب,Apartment,False,Real Estate Marketer,60,2,2,2,False,Luxury,2026,Garden,True,Installment,45833,2750000,Small,low,new
North Coast,وان علمين - عامر جروب,Apartment,False,Developer,135,3,2,2,False,Extra Super Luxury,2026,Sea,False,Cash or Installment,56496,7627000,Large,low,new
Greater Cairo,شية - كمبوند سراي,Apartment,True,Real Estate Marketer,112,2,1,3,False,Semi-Finished,2025,Main Street,True,Cash or Installment,59509,6665000,Medium,low,new
Greater Cairo,كمبوند فيفث سكوير - المراسم,Apartment,True,Real Estate Marketer,143,3,2,1,False,Extra Super Luxury,2025,Garden,True,Cash,62937,9000000,Large,low,new
Greater Cairo,أولاد رجب,Apartment,False,Real Estate Marketer,115,3,2,3,True,Extra Super Luxury,2025,Garden,True,Installment,66261,7620000,Medium,low,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,180,3,3,0,False,Semi-Finished,2026,Side Street,False,Cash or Installment,23711,4268000,X-Large,ground,new
North Coast,وان علمين - عامر جروب,Apartment,False,Developer,53,1,1,2,False,Extra Super Luxury,2026,Swimming Pool,False,Cash or Installment,82057,4349000,Small,low,new
North Coast,وان علمين - عامر جروب,Apartment,False,Developer,53,1,1,1,False,Extra Super Luxury,2026,Swimming Pool,False,Cash or Installment,81075,4297000,Small,low,new
North Coast,وان علمين - عامر جروب,Apartment,False,Developer,52,1,1,8,True,Extra Super Luxury,2026,Golf,False,Cash or Installment,66558,3461000,Small,high,new
North Coast,وان علمين - عامر جروب,Apartment,False,Developer,52,1,1,1,False,Extra Super Luxury,2026,Golf,False,Cash or Installment,64442,3351000,Small,low,new
Greater Cairo,المنطقه الثانيه عشر عمارات,Apartment,False,Real Estate Marketer,107,3,2,5,False,Extra Super Luxury,2023,Main Street,True,Cash or Installment,42991,4600000,Medium,mid,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,95,2,1,1,False,Super Luxury,2026,Main Street,False,Cash or Installment,35000,3325000,Medium,low,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,90,2,1,2,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,32000,2880000,Medium,low,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,105,2,1,2,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,35000,3675000,Medium,low,new
Greater Cairo,كمبوند سيفورا هايتس - مدن,Apartment,True,Real Estate Marketer,140,3,2,4,True,Extra Super Luxury,2025,Main Street,True,Installment,65500,9170000,Large,mid,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,65,2,1,1,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,33000,2145000,Small,low,new
Greater Cairo,شارع الثورة,Apartment,False,Real Estate Marketer,150,3,2,2,True,Extra Super Luxury,2025,Main Street,True,Cash,30000,4500000,Large,low,new
Greater Cairo,كمبوند ميدتاون كوندو - بتر هوم,Apartment,True,Real Estate Marketer,210,3,3,2,False,Semi-Finished,2026,Garden,True,Installment,30529,6411000,X-Large,low,new
Greater Cairo,مدينة نور - مجموعة طلعت مصطفي,Studio,False,Real Estate Marketer,67,1,1,5,False,Extra Super Luxury,2027,Garden,True,Cash or Installment,44776,3000000,Small,mid,new
Greater Cairo,شارع 33,Apartment,False,Real Estate Marketer,160,3,1,6,True,Semi-Finished,2025,Side Street,True,Cash,9375,1500000,Large,mid,new
Greater Cairo,المنطقة الأولى - اللوتس الشمالية,Apartment,False,Real Estate Marketer,248,3,3,0,False,Semi-Finished,2025,Garden,True,Cash,25500,6324000,X-Large,ground,new
Greater Cairo,المنطقه الثانيه عشر عمارات,Apartment,False,Real Estate Marketer,70,2,1,0,False,Luxury,2023,Garden,True,Cash,64286,4500000,Small,ground,new
Greater Cairo,جيران ريزيدنس - ايه بلس,Apartment,False,Real Estate Marketer,130,3,2,2,False,Semi-Finished,2027,Garden,True,Installment,30000,3900000,Large,low,new
Greater Cairo,Origami Gardens - Taj City Compound,Apartment,True,Real Estate Marketer,128,2,1,1,False,Semi-Finished,2028,Garden,True,Cash or Installment,41797,5350000,Large,low,new
Greater Cairo,كمبوند ايكون بارك - الفداء,Apartment,True,Real Estate Marketer,186,3,3,0,False,Luxury,2024,Garden,True,Cash,34954,6501364,X-Large,ground,new
Greater Cairo,كمبوند امورادا - افاق,Apartment,True,Real Estate Marketer,186,3,3,2,False,Extra Super Luxury,2025,Main Street,True,Installment,56452,10500000,X-Large,low,new
Greater Cairo,كمبوند نيوم المستقبل - المطورون العرب,Apartment,True,Real Estate Marketer,143,3,3,4,False,Extra Super Luxury,2026,Main Street,False,Installment,66000,9438000,Large,mid,new
Greater Cairo,Al Andalus 1,Apartment,False,Real Estate Marketer,202,3,2,2,True,Semi-Finished,2025,Garden,False,Cash or Installment,35500,7171000,X-Large,low,new
Greater Cairo,كمبوند سيفورا هايتس - مدن,Apartment,True,Real Estate Marketer,140,3,2,3,True,Semi-Finished,2024,Swimming Pool,True,Installment,55790,7810600,Large,low,new
Greater Cairo,المنطقة الثانية - اللوتس الشمالية,Apartment,False,Real Estate Marketer,229,3,2,2,True,Semi-Finished,2025,Garden,True,Cash or Installment,32096,7350000,X-Large,low,new
Greater Cairo,شارع 9,Apartment,False,Real Estate Marketer,175,2,2,8,True,Semi-Finished,2020,Main Street,True,Cash,18857,3300000,X-Large,high,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,58,1,1,1,False,Super Luxury,2026,Main Street,False,Cash or Installment,35000,2030000,Small,low,new
Greater Cairo,كمبوند زيزينيا المستقبل - أرضك,Apartment,True,Real Estate Marketer,144,2,2,3,True,Semi-Finished,2025,Main Street,False,Installment,38760,5581440,Large,low,new
Greater Cairo,شارع اخناتون,Apartment,False,Real Estate Marketer,200,3,3,1,True,Super Luxury,2023,Side Street,True,Cash,32500,6500000,X-Large,low,new
Greater Cairo,شارع عمان,Apartment,False,Real Estate Marketer,240,3,3,2,True,Extra Super Luxury,2022,Main Street,True,Cash,43750,10500000,X-Large,low,new
North Coast,منتجع دوس - أكام الراجحي\t,Apartment,False,Real Estate Marketer,85,2,1,0,False,Extra Super Luxury,2028,Garden,True,Cash or Installment,115765,9840000,Medium,ground,new
Alexandria,كمبوند صواري - السعودية المصرية,Apartment,True,Real Estate Marketer,202,3,3,2,False,Super Luxury,2002,Lake,False,Cash or Installment,54455,11000000,X-Large,low,medium
Greater Cairo,كمبوند البروج - كابيتال جروب,Apartment,True,Real Estate Marketer,105,2,1,2,False,Extra Super Luxury,2022,Lake,True,Cash or Installment,64810,6805000,Medium,low,new
Greater Cairo,كمبوند امورادا بارك فيو - افاق,Apartment,True,Real Estate Marketer,195,3,2,1,False,Extra Super Luxury,2025,Garden,True,Installment,46154,9000000,X-Large,low,new
Greater Cairo,كمبوند نيوم أكتوبر - المطورون العرب,Apartment,True,Real Estate Marketer,106,2,2,1,False,Super Luxury,2025,Main Street,True,Cash,28302,3000000,Medium,low,new
Hurghada,Al Kawthar District,Apartment,False,Real Estate Marketer,90,2,1,1,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,32000,2880000,Medium,low,new
Greater Cairo,كمبوند سراي - مدينة مصر للتطوير,Apartment,True,Real Estate Marketer,156,3,2,0,False,Unfinished,2026,Main Street,True,Installment,55958,8729404,Large,ground,new
Greater Cairo,كمبوند تاج سيتى - مدينة مصر,Apartment,True,Real Estate Marketer,115,2,1,4,False,Unfinished,2026,Main Street,True,Cash or Installment,74478,8564915,Medium,mid,new
Greater Cairo,شارع الجابري,Apartment,False,Real Estate Marketer,125,2,1,0,False,Extra Super Luxury,2023,Side Street,True,Cash,37200,4650000,Large,ground,new
Greater Cairo,كمبوند النخيل,Apartment,True,Real Estate Marketer,200,3,3,3,False,Super Luxury,2025,Main Street,True,Cash,42500,8500000,X-Large,low,new
Greater Cairo,ميدان مسجد الصحابة,Apartment,False,Real Estate Marketer,225,4,4,7,True,Semi-Finished,2022,Main Street,True,Cash,46667,10500000,X-Large,mid,new
Alexandria,بالم هيلز الاسكندرية,Apartment,True,Real Estate Marketer,150,2,2,3,False,Semi-Finished,2025,Golf,False,Installment,53333,8000000,Large,low,new
Greater Cairo,Ashgar City Compound - IGI,Apartment,True,Real Estate Marketer,133,3,2,5,False,Luxury,2025,Main Street,True,Cash or Installment,27068,3600000,Large,mid,new
Greater Cairo,شارع صدقي سليمان,Apartment,False,Real Estate Marketer,200,3,2,1,False,Extra Super Luxury,2024,Garden,True,Cash,37500,7500000,X-Large,low,new
Greater Cairo,المجاوره الثانيه,Apartment,False,Real Estate Marketer,167,3,2,3,True,Extra Super Luxury,2024,Side Street,True,Cash or Installment,21497,3590000,X-Large,low,new
Greater Cairo,شارع مدرسة البارون,Apartment,False,Real Estate Marketer,125,2,1,4,True,Semi-Finished,2025,Side Street,True,Cash,13600,1700000,Large,mid,new
Greater Cairo,Village West Compound - Dorra,Apartment,True,Real Estate Marketer,175,3,4,3,False,Extra Super Luxury,2028,Garden,True,Installment,61143,10700000,X-Large,low,new
Greater Cairo,منطقة العمارات 14,Apartment,False,Real Estate Marketer,107,3,2,4,False,Super Luxury,2027,Corner,True,Installment,70342,7526640,Medium,mid,new
Alexandria,شارع رقم 65,Apartment,False,Real Estate Marketer,120,2,1,2,False,Super Luxury,2005,Sea,False,Cash or Installment,9167,1100000,Medium,low,medium
Greater Cairo,كمبوند طلالة - مدينة مصر,Apartment,True,Real Estate Marketer,134,3,3,2,False,Semi-Finished,2028,Garden,True,Cash or Installment,52239,7000000,Large,low,new
Greater Cairo,شارع بابل,Apartment,False,Real Estate Marketer,225,3,3,2,True,Unfinished,2017,Main Street,True,Cash,36444,8200000,X-Large,low,new
Greater Cairo,طريق التحرير,Apartment,False,Real Estate Marketer,180,4,2,1,False,Super Luxury,2025,Main Street,True,Cash,22778,4100000,X-Large,low,new
Greater Cairo,شارع محيي الدين ابو العز,Apartment,False,Real Estate Marketer,100,2,2,13,True,Extra Super Luxury,1990,Main Street,True,Cash,55000,5500000,Medium,high,old
Greater Cairo,كمبوند طلالة - مدينة مصر,Studio,True,Real Estate Marketer,48,1,1,0,False,Semi-Finished,2028,Garden,True,Cash or Installment,62500,3000000,Small,ground,new
Greater Cairo,المنطقة س,Apartment,False,Real Estate Marketer,90,2,1,6,False,Super Luxury,2020,Main Street,True,Cash,20000,1800000,Medium,mid,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,170,3,2,2,True,Unfinished,2025,Main Street,True,Cash,17647,3000000,X-Large,low,new
Dakahlia,كمبوند ذا بيرل - الصفوة,Apartment,True,Developer,121,2,2,4,False,Semi-Finished,2027,Main Street,False,Installment,37190,4500000,Large,mid,new
Greater Cairo,المجاوره الثانيه,Apartment,False,Real Estate Marketer,168,3,2,3,True,Extra Super Luxury,2023,Main Street,True,Cash or Installment,21280,3575000,X-Large,low,new
Greater Cairo,شارع محيي الدين ابو العز,Apartment,False,Real Estate Marketer,245,3,3,7,True,Semi-Finished,2022,Main Street,True,Cash,31837,7800000,X-Large,mid,new
Greater Cairo,ماونتن فيو بارك - كمبوند ماونتن فيو اى سيتى أكتوبر,Apartment,True,Real Estate Marketer,140,3,2,4,False,Semi-Finished,2025,Garden,True,Installment,53839,7537498,Large,mid,new
Greater Cairo,كمبوند نيوم أكتوبر - المطورون العرب,Apartment,True,Real Estate Marketer,107,2,2,0,False,Super Luxury,2025,Main Street,True,Cash,44393,4750000,Medium,ground,new
Alexandria,كمبوند فالوري سموحة,Apartment,True,Real Estate Marketer,184,3,2,3,False,Super Luxury,2025,Lake,True,Cash,45000,8280000,X-Large,low,new
Greater Cairo,ماونتن بارك - كمبوند ماونتن فيو أي سيتي,Apartment,True,Real Estate Marketer,165,3,3,1,False,Semi-Finished,2025,Main Street,True,Cash or Installment,44667,7370000,X-Large,low,new
Greater Cairo,النرجس الجديدة,Apartment,False,Real Estate Marketer,153,3,2,2,False,Semi-Finished,2025,Main Street,False,Cash,32353,4950000,Large,low,new
Greater Cairo,Origami Gardens - Taj City Compound,Apartment,True,Real Estate Marketer,114,2,1,1,False,Semi-Finished,2027,Garden,True,Installment,37281,4250000,Medium,low,new
